,User_ID,Calories,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp
13009,10077557,100.0,female,37,164.0,60.0,17.0,102.0,40.2
13010,16574573,33.0,male,79,192.0,98.0,7.0,79.0,39.3
13011,12751168,103.0,female,47,153.0,56.0,15.0,109.0,39.8
13012,11763695,200.0,male,77,181.0,91.0,22.0,110.0,40.7
13013,14257315,39.0,male,35,181.0,78.0,10.0,91.0,39.5
13014,16149003,131.0,male,32,188.0,86.0,24.0,101.0,40.7
13015,14382205,105.0,female,33,166.0,65.0,19.0,100.0,40.3
13016,10796348,49.0,female,32,162.0,56.0,10.0,93.0,39.5
13017,16885350,55.0,female,33,169.0,70.0,13.0,89.0,39.8
13018,18435092,2.0,male,27,185.0,80.0,1.0,80.0,37.9
13019,17654143,82.0,female,29,143.0,45.0,17.0,92.0,40.4
13020,14475115,15.0,male,53,202.0,111.0,5.0,75.0,39.0
13021,10634395,38.0,female,27,161.0,57.0,9.0,88.0,39.8
13022,13580820,42.0,female,40,166.0,63.0,10.0,86.0,39.7
13023,12842915,20.0,male,59,206.0,102.0,5.0,81.0,39.4
13024,16205823,198.0,male,69,174.0,83.0,24.0,108.0,40.8
13025,15692747,180.0,female,45,153.0,52.0,29.0,103.0,40.7
13026,15967594,59.0,female,38,166.0,63.0,13.0,90.0,39.9
13027,12257588,175.0,male,52,170.0,77.0,24.0,108.0,40.6
13028,15567448,129.0,female,59,152.0,58.0,21.0,101.0,41.1
13029,11475190,29.0,female,28,176.0,67.0,8.0,84.0,39.4
13030,18383050,170.0,male,67,183.0,83.0,23.0,103.0,40.7
13031,12014300,120.0,female,39,179.0,76.0,20.0,105.0,40.5
13032,18224812,26.0,female,32,171.0,67.0,7.0,84.0,39.6
13033,17642651,7.0,male,21,169.0,70.0,2.0,94.0,38.0
13034,18295792,62.0,female,31,176.0,69.0,12.0,98.0,39.5
13035,10939831,22.0,female,43,161.0,61.0,5.0,88.0,39.0
13036,15262468,138.0,female,30,191.0,92.0,25.0,104.0,41.1
13037,11724159,83.0,male,40,173.0,79.0,15.0,100.0,40.2
13038,11634794,42.0,male,45,171.0,79.0,11.0,87.0,40.0
13039,19568591,20.0,female,74,174.0,79.0,4.0,90.0,38.8
13040,14600800,252.0,male,67,184.0,88.0,29.0,111.0,40.8
13041,12575661,71.0,female,22,159.0,58.0,15.0,94.0,40.3
13042,19432608,38.0,female,20,160.0,57.0,9.0,89.0,39.4
13043,11086036,205.0,female,70,172.0,68.0,29.0,109.0,40.7
13044,13876122,136.0,male,42,189.0,87.0,24.0,99.0,40.9
13045,17911503,73.0,female,26,171.0,70.0,16.0,93.0,40.2
13046,14020766,7.0,male,32,183.0,86.0,3.0,81.0,38.5
13047,15581071,88.0,male,31,180.0,83.0,23.0,91.0,41.0
13048,16781885,140.0,female,77,173.0,76.0,22.0,102.0,40.6
13049,12380649,138.0,male,26,195.0,86.0,26.0,102.0,40.7
13050,12046609,189.0,female,38,170.0,59.0,26.0,115.0,40.8
13051,16085524,117.0,female,31,156.0,53.0,20.0,102.0,40.6
13052,18974843,15.0,male,37,190.0,92.0,4.0,87.0,39.3
13053,10525838,216.0,female,74,162.0,58.0,28.0,113.0,41.0
13054,19930117,80.0,female,58,167.0,65.0,14.0,98.0,40.1
13055,19225455,101.0,female,36,172.0,68.0,19.0,98.0,40.2
13056,14591550,76.0,female,69,169.0,67.0,15.0,90.0,40.2
13057,11583704,111.0,male,44,193.0,96.0,17.0,103.0,40.3
13058,19106249,106.0,female,34,178.0,77.0,23.0,93.0,40.3
13059,11278266,145.0,male,49,185.0,90.0,29.0,92.0,40.8
13060,13424947,25.0,female,40,170.0,68.0,6.0,87.0,39.4
13061,16641757,109.0,male,28,181.0,80.0,19.0,105.0,40.2
13062,12769972,138.0,female,44,164.0,66.0,23.0,103.0,40.5
13063,10444346,160.0,male,78,187.0,88.0,22.0,98.0,40.8
13064,16865890,70.0,female,34,173.0,71.0,14.0,96.0,40.2
13065,16158031,89.0,female,26,146.0,46.0,16.0,99.0,40.4
13066,13485137,24.0,female,23,157.0,56.0,5.0,94.0,39.4
13067,11714883,49.0,female,43,169.0,68.0,11.0,89.0,39.7
13068,12802212,4.0,female,45,152.0,51.0,1.0,82.0,37.6
13069,11561245,12.0,female,22,157.0,59.0,3.0,88.0,38.6
13070,14526147,114.0,female,42,172.0,62.0,20.0,100.0,40.5
13071,16369574,44.0,female,78,189.0,84.0,10.0,85.0,40.0
13072,16256237,78.0,male,20,185.0,85.0,16.0,101.0,40.1
13073,15510441,151.0,male,22,201.0,98.0,28.0,102.0,40.7
13074,15218502,42.0,male,76,177.0,82.0,6.0,98.0,39.6
13075,19296497,146.0,female,26,170.0,69.0,24.0,107.0,40.8
13076,12777341,44.0,female,73,158.0,63.0,9.0,87.0,39.8
13077,17470555,29.0,female,50,176.0,70.0,6.0,91.0,39.3
13078,19812639,125.0,male,29,182.0,81.0,21.0,106.0,40.3
13079,16915994,149.0,female,52,168.0,67.0,22.0,109.0,40.7
13080,19233602,11.0,male,25,173.0,71.0,5.0,84.0,39.2
13081,16207363,13.0,male,38,168.0,72.0,5.0,82.0,39.1
13082,15918484,68.0,male,39,172.0,77.0,15.0,94.0,40.4
13083,11286375,17.0,female,21,170.0,64.0,4.0,89.0,38.6
13084,11788968,21.0,female,25,153.0,54.0,5.0,87.0,38.9
13085,12599994,203.0,male,56,183.0,75.0,29.0,105.0,40.6
13086,11220068,116.0,female,48,166.0,61.0,20.0,100.0,40.6
13087,15868018,58.0,male,35,190.0,87.0,14.0,91.0,39.9
13088,13523610,120.0,female,20,172.0,69.0,24.0,98.0,40.9
13089,16127801,186.0,male,50,184.0,82.0,26.0,107.0,40.6
13090,15917964,79.0,male,42,200.0,105.0,15.0,94.0,40.5
13091,10696486,25.0,male,34,181.0,78.0,8.0,86.0,39.6
13092,17859254,170.0,female,27,184.0,78.0,28.0,108.0,41.0
13093,10870729,43.0,male,30,179.0,82.0,13.0,88.0,40.0
13094,17385854,81.0,male,33,187.0,80.0,21.0,91.0,40.6
13095,19576866,20.0,male,49,188.0,94.0,5.0,85.0,39.0
13096,14381793,64.0,female,77,170.0,66.0,11.0,96.0,39.8
13097,11450055,20.0,female,20,171.0,63.0,5.0,87.0,39.0
13098,15665148,16.0,male,70,179.0,88.0,4.0,79.0,38.8
13099,16488985,108.0,male,49,181.0,87.0,16.0,104.0,40.3
13100,17972006,28.0,female,51,132.0,41.0,6.0,86.0,39.2
13101,15428277,28.0,male,68,190.0,90.0,6.0,84.0,39.3
13102,18030067,178.0,female,47,158.0,60.0,30.0,101.0,40.9
13103,10516429,173.0,male,39,188.0,89.0,25.0,108.0,40.5
13104,10735159,147.0,female,46,160.0,61.0,25.0,101.0,40.6
13105,13050749,34.0,female,20,176.0,70.0,9.0,87.0,39.7
13106,12735892,145.0,male,38,179.0,86.0,24.0,103.0,40.6
13107,13580920,72.0,male,57,184.0,85.0,14.0,91.0,40.3
13108,15118612,112.0,female,26,155.0,56.0,22.0,96.0,40.7
13109,19916602,83.0,male,62,188.0,92.0,15.0,91.0,40.4
13110,14805184,88.0,female,73,171.0,69.0,15.0,97.0,40.3
13111,16495512,207.0,male,41,175.0,83.0,30.0,108.0,41.0
13112,12126068,70.0,female,75,186.0,77.0,14.0,90.0,40.0
13113,19810348,98.0,male,46,182.0,84.0,17.0,99.0,40.4
13114,13073080,108.0,female,44,161.0,65.0,19.0,100.0,40.8
13115,12596923,151.0,female,40,170.0,73.0,25.0,105.0,40.5
13116,15205402,9.0,male,59,191.0,91.0,2.0,85.0,38.0
13117,13443153,83.0,female,73,170.0,71.0,16.0,91.0,40.2
13118,19358124,30.0,male,29,192.0,97.0,10.0,84.0,39.5
13119,14530641,180.0,female,26,179.0,74.0,29.0,109.0,40.8
13120,12825749,4.0,female,40,176.0,72.0,1.0,84.0,37.9
13121,11584631,145.0,male,26,195.0,97.0,26.0,102.0,41.0
13122,10750772,83.0,female,23,173.0,72.0,18.0,94.0,40.0
13123,14174531,175.0,male,41,179.0,83.0,26.0,107.0,40.5
13124,14926755,12.0,male,59,187.0,95.0,3.0,82.0,38.2
13125,14276669,113.0,female,42,164.0,57.0,20.0,99.0,40.7
13126,11145396,146.0,female,47,167.0,67.0,25.0,101.0,40.6
13127,13816804,220.0,male,70,182.0,91.0,26.0,108.0,40.7
13128,18949321,3.0,male,51,168.0,68.0,2.0,71.0,38.1
13129,17411472,82.0,male,29,180.0,78.0,18.0,97.0,40.2
13130,17067323,132.0,female,64,168.0,65.0,20.0,105.0,40.4
13131,18345796,57.0,female,35,164.0,62.0,12.0,92.0,39.6
13132,15760594,22.0,male,46,173.0,77.0,5.0,91.0,39.1
13133,10827422,102.0,female,31,166.0,63.0,19.0,99.0,40.5
13134,12395971,125.0,male,47,194.0,98.0,19.0,102.0,40.5
13135,13013703,94.0,female,28,164.0,63.0,18.0,98.0,40.6
13136,13204007,57.0,male,78,197.0,101.0,8.0,95.0,39.5
13137,13897571,52.0,female,51,151.0,55.0,10.0,93.0,40.3
13138,19649913,14.0,female,21,146.0,44.0,4.0,81.0,38.4
13139,13393106,11.0,male,45,185.0,82.0,3.0,86.0,38.4
13140,13040929,89.0,female,24,155.0,58.0,16.0,101.0,40.2
13141,15428824,157.0,male,21,196.0,96.0,26.0,107.0,40.6
13142,16993922,130.0,male,21,183.0,85.0,23.0,106.0,40.4
13143,17972545,49.0,male,61,168.0,73.0,11.0,87.0,39.8
13144,17438830,21.0,female,76,155.0,59.0,6.0,73.0,39.2
13145,14597084,114.0,female,49,178.0,68.0,21.0,97.0,40.5
13146,11917088,21.0,male,25,177.0,80.0,7.0,88.0,39.8
13147,18895905,168.0,female,47,151.0,56.0,25.0,108.0,40.7
13148,13092102,129.0,male,29,181.0,78.0,23.0,104.0,40.8
13149,14912520,201.0,male,33,207.0,110.0,29.0,107.0,40.9
13150,18937651,197.0,female,20,162.0,56.0,29.0,113.0,40.7
13151,15919625,130.0,female,34,160.0,62.0,21.0,106.0,40.6
13152,12923824,30.0,male,54,165.0,72.0,7.0,88.0,39.5
13153,19732076,72.0,male,35,202.0,112.0,15.0,92.0,40.1
13154,11925808,220.0,male,69,190.0,93.0,26.0,108.0,40.9
13155,12000656,67.0,male,44,183.0,91.0,15.0,90.0,40.4
13156,17153489,97.0,female,48,159.0,60.0,17.0,99.0,40.6
13157,13770697,46.0,female,48,180.0,74.0,9.0,95.0,39.6
13158,18335299,54.0,female,26,173.0,70.0,13.0,89.0,40.3
13159,11570653,94.0,male,39,175.0,77.0,20.0,95.0,40.6
13160,10537052,20.0,female,35,148.0,53.0,5.0,84.0,39.2
13161,15005606,17.0,male,38,174.0,80.0,5.0,86.0,39.0
13162,18429393,34.0,female,37,163.0,58.0,9.0,82.0,39.7
13163,17027369,49.0,female,55,166.0,58.0,10.0,90.0,39.7
13164,17086864,156.0,female,35,163.0,56.0,24.0,108.0,40.8
13165,16053479,208.0,female,30,147.0,53.0,28.0,117.0,40.6
13166,18134764,232.0,male,50,206.0,111.0,25.0,117.0,40.5
13167,17223277,53.0,male,58,176.0,77.0,11.0,90.0,40.0
13168,10125029,264.0,male,73,188.0,93.0,29.0,111.0,40.9
13169,18665048,4.0,male,23,165.0,70.0,4.0,76.0,38.9
13170,13916347,151.0,female,51,157.0,56.0,25.0,101.0,40.8
13171,17897614,150.0,male,59,170.0,74.0,22.0,103.0,40.6
13172,19281514,115.0,male,39,202.0,104.0,19.0,100.0,40.3
13173,14104791,46.0,male,28,182.0,76.0,13.0,91.0,40.1
13174,11540426,123.0,female,39,164.0,58.0,22.0,99.0,40.6
13175,18525617,48.0,male,20,190.0,93.0,12.0,94.0,39.9
13176,19893003,75.0,female,54,167.0,72.0,15.0,93.0,40.1
13177,10351280,65.0,male,36,187.0,89.0,16.0,90.0,40.4
13178,18415591,255.0,male,59,185.0,96.0,29.0,113.0,40.9
13179,19673038,7.0,female,20,171.0,68.0,2.0,86.0,38.0
13180,10559589,21.0,male,58,181.0,85.0,5.0,84.0,39.0
13181,11721962,50.0,male,56,169.0,72.0,10.0,92.0,40.0
13182,15811705,16.0,female,52,166.0,60.0,4.0,81.0,38.9
13183,14232180,90.0,male,51,173.0,77.0,17.0,95.0,40.3
13184,12681455,103.0,female,22,170.0,71.0,19.0,102.0,40.7
13185,16711534,20.0,male,29,210.0,111.0,6.0,84.0,39.2
13186,19818377,169.0,female,42,170.0,70.0,25.0,111.0,40.5
13187,16198416,211.0,male,44,196.0,92.0,27.0,112.0,40.7
13188,18063920,12.0,male,27,188.0,92.0,4.0,85.0,38.9
13189,12282992,8.0,female,32,176.0,70.0,2.0,86.0,38.6
13190,18008751,171.0,female,58,156.0,55.0,25.0,107.0,40.5
13191,15387879,49.0,female,42,156.0,53.0,11.0,87.0,39.7
13192,16047940,31.0,female,56,146.0,49.0,6.0,91.0,39.4
13193,12832561,10.0,female,42,169.0,65.0,3.0,78.0,38.7
13194,19717184,43.0,female,46,174.0,68.0,9.0,91.0,39.6
13195,13363097,75.0,female,41,191.0,89.0,18.0,89.0,40.6
13196,18871176,35.0,male,54,189.0,101.0,6.0,94.0,38.8
13197,19159482,91.0,female,33,153.0,54.0,17.0,97.0,40.1
13198,15007874,35.0,female,27,148.0,49.0,8.0,88.0,39.6
13199,18095209,191.0,male,73,196.0,102.0,26.0,98.0,40.5
13200,13344050,115.0,male,25,186.0,88.0,21.0,103.0,40.6
13201,14192746,55.0,female,25,155.0,59.0,14.0,86.0,40.1
13202,11702170,29.0,male,62,177.0,83.0,7.0,83.0,39.4
13203,11588315,89.0,female,55,159.0,60.0,16.0,96.0,40.2
13204,13627487,51.0,male,24,188.0,90.0,13.0,93.0,40.0
13205,16017798,133.0,female,41,167.0,67.0,22.0,104.0,40.4
13206,15576483,46.0,female,35,154.0,53.0,10.0,90.0,39.6
13207,16287908,84.0,male,40,178.0,80.0,17.0,96.0,40.4
13208,13067519,4.0,female,36,148.0,53.0,1.0,83.0,37.2
13209,17987803,100.0,male,25,173.0,72.0,19.0,104.0,40.4
13210,18805122,24.0,male,39,208.0,105.0,6.0,86.0,39.2
13211,13361345,5.0,female,43,175.0,73.0,1.0,91.0,37.5
13212,14511969,246.0,male,60,183.0,87.0,28.0,114.0,41.2
13213,13415472,163.0,male,25,192.0,98.0,28.0,104.0,40.8
13214,10212340,57.0,female,31,161.0,57.0,11.0,96.0,40.2
13215,12344142,238.0,male,63,185.0,88.0,27.0,113.0,40.6
13216,15679709,9.0,male,30,198.0,106.0,5.0,75.0,39.3
13217,12764279,193.0,male,50,189.0,94.0,26.0,107.0,40.5
13218,13820491,4.0,female,48,164.0,65.0,1.0,81.0,37.7
13219,16182671,18.0,male,69,170.0,76.0,4.0,84.0,38.8
13220,15739952,31.0,female,79,168.0,65.0,6.0,90.0,39.3
13221,19722282,94.0,female,54,164.0,61.0,17.0,96.0,40.4
13222,11626079,40.0,female,53,156.0,57.0,8.0,91.0,39.7
13223,11100371,201.0,female,36,156.0,58.0,29.0,112.0,41.1
13224,15160067,42.0,female,49,166.0,63.0,8.0,95.0,39.4
13225,17420024,132.0,female,48,161.0,63.0,22.0,102.0,40.7
13226,10052269,142.0,male,28,195.0,100.0,22.0,107.0,41.0
13227,12243765,236.0,male,57,174.0,78.0,29.0,112.0,41.3
13228,15450109,61.0,female,65,177.0,69.0,11.0,96.0,39.9
13229,11405111,99.0,female,52,164.0,60.0,17.0,99.0,39.8
13230,17219361,3.0,female,31,175.0,66.0,1.0,79.0,37.4
13231,16350806,95.0,female,21,167.0,67.0,18.0,100.0,40.2
13232,10218276,165.0,female,20,155.0,56.0,26.0,109.0,40.6
13233,18089588,34.0,male,28,193.0,96.0,11.0,85.0,40.1
13234,15486264,11.0,female,29,150.0,49.0,4.0,73.0,39.3
13235,13499417,187.0,female,68,170.0,73.0,30.0,102.0,40.8
13236,17302065,149.0,male,36,178.0,82.0,26.0,102.0,40.7
13237,17904508,114.0,female,43,157.0,56.0,20.0,99.0,40.6
13238,17386233,163.0,male,35,185.0,86.0,24.0,109.0,40.5
13239,14896640,38.0,male,71,202.0,111.0,7.0,85.0,39.5
13240,16320996,87.0,male,72,193.0,102.0,15.0,88.0,40.5
13241,14913709,202.0,female,73,152.0,57.0,27.0,111.0,40.8
13242,15460332,126.0,female,77,177.0,75.0,22.0,96.0,40.5
13243,14274228,30.0,male,48,199.0,106.0,7.0,85.0,39.3
13244,18247512,92.0,male,32,188.0,86.0,19.0,97.0,40.5
13245,15962268,35.0,male,74,193.0,95.0,8.0,79.0,39.5
13246,11917559,179.0,female,26,160.0,60.0,27.0,111.0,41.0
13247,10650349,22.0,female,36,181.0,76.0,6.0,83.0,38.8
13248,18613350,158.0,female,41,173.0,73.0,27.0,103.0,40.7
13249,15068840,108.0,female,50,145.0,50.0,18.0,100.0,40.6
13250,10921011,17.0,female,39,160.0,66.0,5.0,80.0,39.0
13251,12868310,67.0,female,26,167.0,65.0,16.0,89.0,40.4
13252,10216564,22.0,male,34,186.0,84.0,8.0,83.0,39.7
13253,18345719,175.0,female,49,148.0,54.0,29.0,101.0,40.8
13254,11507240,206.0,male,67,183.0,87.0,26.0,106.0,40.4
13255,10602108,73.0,male,28,194.0,86.0,18.0,93.0,40.3
13256,11003573,54.0,male,61,179.0,80.0,11.0,89.0,40.2
13257,18021388,154.0,male,69,207.0,111.0,21.0,98.0,40.6
13258,11558442,12.0,female,21,163.0,60.0,3.0,86.0,38.6
13259,13944797,200.0,female,74,189.0,85.0,28.0,111.0,40.9
13260,13722281,21.0,female,60,164.0,61.0,5.0,83.0,39.1
13261,12339392,98.0,female,22,162.0,56.0,20.0,95.0,40.4
13262,12202846,6.0,male,31,198.0,101.0,3.0,77.0,39.0
13263,13547366,131.0,male,46,179.0,82.0,18.0,109.0,40.3
13264,13982801,147.0,female,20,172.0,60.0,27.0,101.0,40.7
13265,17196989,51.0,female,78,170.0,67.0,9.0,94.0,40.0
13266,14990535,171.0,female,79,168.0,68.0,24.0,108.0,40.5
13267,18083712,37.0,female,20,164.0,62.0,10.0,85.0,40.0
13268,19655946,39.0,male,48,198.0,102.0,7.0,94.0,39.4
13269,18347688,8.0,female,40,174.0,69.0,2.0,85.0,37.7
13270,12881884,168.0,male,49,181.0,85.0,23.0,108.0,40.7
13271,19458350,189.0,male,46,179.0,82.0,29.0,104.0,40.7
13272,18710987,197.0,male,42,176.0,84.0,26.0,112.0,40.8
13273,13674260,19.0,female,44,151.0,56.0,4.0,91.0,38.9
13274,14568323,23.0,male,29,190.0,99.0,7.0,86.0,39.6
13275,17687117,29.0,male,33,175.0,70.0,9.0,88.0,39.4
13276,13066276,101.0,male,55,217.0,126.0,17.0,91.0,40.4
13277,14783574,152.0,male,49,187.0,91.0,25.0,99.0,40.8
13278,18377805,109.0,female,26,160.0,58.0,22.0,95.0,40.4
13279,18643157,65.0,female,34,152.0,51.0,13.0,93.0,39.9
13280,11700423,133.0,female,33,182.0,77.0,24.0,102.0,40.7
13281,13173021,8.0,female,76,179.0,73.0,2.0,78.0,38.2
13282,19763973,11.0,female,33,160.0,62.0,3.0,83.0,38.6
13283,18426166,145.0,male,25,181.0,75.0,25.0,107.0,40.7
13284,11616537,98.0,male,75,201.0,109.0,14.0,94.0,40.2
13285,10237669,107.0,male,29,186.0,85.0,22.0,98.0,40.4
13286,17401435,45.0,female,67,173.0,70.0,8.0,96.0,39.2
13287,16837558,23.0,female,23,168.0,68.0,7.0,81.0,39.4
13288,18535647,59.0,male,29,187.0,92.0,13.0,95.0,40.0
13289,17921334,129.0,female,21,178.0,72.0,23.0,104.0,40.7
13290,12274261,198.0,male,55,181.0,80.0,27.0,107.0,41.1
13291,14164987,179.0,female,22,175.0,64.0,29.0,108.0,40.5
13292,10486356,52.0,male,60,183.0,88.0,11.0,87.0,39.5
13293,12539524,77.0,male,48,186.0,89.0,16.0,91.0,40.5
13294,18243990,54.0,female,25,174.0,73.0,13.0,90.0,40.3
13295,15222244,118.0,male,56,201.0,100.0,17.0,101.0,40.4
13296,16682810,51.0,male,34,195.0,101.0,13.0,88.0,39.6
13297,18648185,162.0,male,22,162.0,63.0,30.0,107.0,40.9
13298,16530733,69.0,female,27,156.0,54.0,13.0,98.0,40.2
13299,15529015,30.0,male,49,173.0,80.0,7.0,89.0,39.4
13300,12010712,47.0,male,23,178.0,75.0,12.0,95.0,39.8
13301,18424958,44.0,female,73,160.0,59.0,9.0,87.0,39.7
13302,10881697,81.0,male,39,190.0,88.0,16.0,96.0,40.3
13303,12276773,8.0,male,73,180.0,82.0,2.0,79.0,38.2
13304,17343923,36.0,female,24,148.0,48.0,8.0,90.0,39.2
13305,17114930,121.0,male,54,196.0,101.0,19.0,98.0,40.5
13306,15584994,119.0,female,24,153.0,48.0,21.0,101.0,40.2
13307,14632674,129.0,female,28,165.0,57.0,22.0,103.0,40.7
13308,11882151,62.0,female,26,164.0,64.0,13.0,94.0,40.3
13309,16772884,25.0,female,43,156.0,56.0,6.0,85.0,39.2
13310,19162034,111.0,female,44,181.0,75.0,22.0,95.0,40.4
13311,18930861,32.0,male,20,198.0,100.0,10.0,88.0,39.8
13312,14481562,51.0,female,73,154.0,56.0,9.0,94.0,39.9
13313,19536090,29.0,female,22,160.0,63.0,7.0,89.0,39.4
13314,15327142,7.0,male,31,193.0,95.0,2.0,86.0,38.6
13315,19331380,75.0,female,48,161.0,61.0,17.0,87.0,40.2
13316,16798195,186.0,male,63,188.0,95.0,24.0,105.0,40.6
13317,11839827,151.0,female,64,151.0,54.0,22.0,106.0,40.7
13318,17540371,58.0,female,29,153.0,55.0,11.0,97.0,39.5
13319,15493314,28.0,male,64,163.0,63.0,6.0,89.0,39.0
13320,16262453,108.0,female,32,158.0,57.0,19.0,101.0,40.4
13321,19058463,95.0,female,32,164.0,64.0,17.0,101.0,40.1
13322,18330457,101.0,female,21,171.0,62.0,19.0,100.0,40.1
13323,15508692,109.0,male,32,178.0,78.0,20.0,102.0,40.3
13324,13706384,109.0,female,27,151.0,49.0,19.0,101.0,40.2
13325,18475658,53.0,male,28,180.0,79.0,14.0,92.0,40.2
13326,11296675,34.0,male,32,181.0,86.0,9.0,90.0,39.8
13327,18830883,79.0,female,35,182.0,77.0,17.0,93.0,40.0
13328,17351775,13.0,male,31,190.0,93.0,3.0,93.0,38.8
13329,12356630,109.0,male,27,187.0,89.0,18.0,106.0,40.7
13330,14693877,43.0,female,26,179.0,79.0,10.0,92.0,39.6
13331,11001116,41.0,female,27,181.0,75.0,10.0,89.0,39.6
13332,11477614,29.0,male,28,194.0,98.0,9.0,86.0,39.7
13333,10264524,111.0,female,34,168.0,69.0,23.0,94.0,40.9
13334,17757241,94.0,female,29,167.0,64.0,18.0,98.0,40.7
13335,18430796,20.0,female,34,160.0,57.0,5.0,84.0,39.4
13336,14775647,29.0,female,22,165.0,68.0,8.0,85.0,39.7
13337,16815849,35.0,female,61,180.0,74.0,8.0,86.0,39.5
13338,16461156,75.0,female,30,177.0,74.0,13.0,104.0,39.7
13339,12580914,169.0,female,29,154.0,54.0,25.0,111.0,40.6
13340,16398723,176.0,female,32,166.0,61.0,28.0,107.0,40.8
13341,16310269,60.0,female,50,172.0,71.0,15.0,84.0,40.3
13342,18661553,65.0,female,35,170.0,66.0,15.0,89.0,40.2
13343,17613434,131.0,female,25,157.0,58.0,24.0,100.0,40.5
13344,11933213,157.0,male,79,173.0,77.0,19.0,106.0,40.4
13345,16614250,14.0,female,47,157.0,59.0,3.0,89.0,38.5
13346,18244267,121.0,female,78,166.0,68.0,20.0,98.0,40.1
13347,11513602,80.0,male,27,174.0,73.0,19.0,96.0,40.1
13348,14627225,64.0,male,45,177.0,81.0,18.0,85.0,40.7
13349,18128873,46.0,female,30,156.0,57.0,11.0,87.0,39.8
13350,11841862,11.0,female,25,179.0,74.0,3.0,85.0,38.9
13351,14594913,69.0,male,26,197.0,101.0,16.0,93.0,40.5
13352,19227008,241.0,male,77,182.0,83.0,28.0,108.0,40.8
13353,11872173,73.0,male,41,196.0,94.0,15.0,93.0,40.3
13354,18148854,58.0,male,32,175.0,77.0,12.0,98.0,39.9
13355,13711874,29.0,female,40,169.0,68.0,7.0,86.0,39.2
13356,18311900,62.0,female,43,163.0,66.0,12.0,95.0,39.9
13357,15060211,25.0,male,73,186.0,89.0,5.0,85.0,39.1
13358,13919267,58.0,male,51,168.0,72.0,12.0,93.0,40.2
13359,13445073,80.0,female,22,169.0,69.0,17.0,95.0,40.2
13360,13533405,160.0,female,27,153.0,53.0,25.0,108.0,40.6
13361,16299661,12.0,male,20,172.0,76.0,6.0,83.0,39.4
13362,12092720,64.0,female,20,153.0,52.0,14.0,92.0,40.1
13363,17084191,29.0,female,45,166.0,63.0,8.0,80.0,39.6
13364,11597821,192.0,male,72,182.0,87.0,24.0,105.0,40.7
13365,11605188,67.0,female,21,161.0,62.0,14.0,95.0,40.4
13366,18185517,34.0,male,21,183.0,78.0,12.0,88.0,39.9
13367,10928586,52.0,male,78,201.0,102.0,8.0,91.0,39.7
13368,10486892,62.0,male,33,180.0,85.0,14.0,94.0,39.8
13369,19083881,27.0,male,34,183.0,80.0,7.0,91.0,39.5
13370,15521161,129.0,male,59,181.0,85.0,21.0,97.0,40.7
13371,16081638,66.0,female,39,164.0,68.0,15.0,89.0,40.4
13372,18724412,144.0,female,44,160.0,64.0,23.0,105.0,41.0
13373,17543772,69.0,female,52,169.0,69.0,14.0,92.0,40.4
13374,16951959,107.0,female,55,171.0,67.0,20.0,95.0,40.3
13375,17945795,18.0,female,41,177.0,69.0,5.0,82.0,39.1
13376,18686700,52.0,male,48,180.0,86.0,11.0,91.0,40.0
13377,19672346,136.0,female,35,166.0,63.0,24.0,101.0,40.6
13378,15726024,169.0,female,34,163.0,66.0,27.0,107.0,40.6
13379,17054684,15.0,male,28,191.0,87.0,6.0,82.0,39.3
13380,11655772,50.0,male,56,200.0,100.0,9.0,92.0,39.9
13381,18488046,178.0,female,71,172.0,74.0,28.0,103.0,40.7
13382,11954994,29.0,male,63,179.0,81.0,6.0,88.0,39.2
13383,18044059,183.0,female,56,143.0,49.0,27.0,106.0,40.8
13384,19599116,140.0,male,48,174.0,79.0,22.0,103.0,40.7
13385,18661526,121.0,male,57,189.0,92.0,19.0,98.0,40.9
13386,12679166,145.0,female,62,171.0,66.0,23.0,103.0,40.4
13387,17695437,17.0,male,25,179.0,86.0,8.0,81.0,39.4
13388,18347183,64.0,male,22,187.0,81.0,15.0,97.0,40.3
13389,16680862,11.0,female,23,178.0,70.0,3.0,84.0,38.3
13390,10212121,166.0,female,23,158.0,58.0,26.0,109.0,40.5
13391,17493402,43.0,male,23,170.0,68.0,16.0,88.0,40.6
13392,11848363,36.0,male,27,166.0,65.0,13.0,88.0,40.3
13393,14810201,138.0,female,57,160.0,62.0,22.0,103.0,40.3
13394,16800471,35.0,male,62,197.0,99.0,6.0,92.0,38.9
13395,17434736,127.0,male,34,206.0,103.0,22.0,100.0,40.8
13396,16789794,145.0,male,53,183.0,81.0,20.0,107.0,40.7
13397,14870382,13.0,female,31,148.0,47.0,3.0,86.0,38.6
13398,10126548,90.0,male,79,175.0,83.0,14.0,93.0,40.2
13399,12927445,15.0,male,54,199.0,98.0,3.0,89.0,38.8
13400,16399823,12.0,male,40,183.0,84.0,5.0,79.0,39.1
13401,14383101,161.0,female,55,161.0,61.0,23.0,110.0,40.7
13402,15094064,11.0,male,30,190.0,85.0,3.0,90.0,38.7
13403,19756050,143.0,male,52,189.0,85.0,20.0,106.0,40.8
13404,16172282,90.0,male,71,175.0,75.0,16.0,91.0,40.1
13405,11412464,49.0,male,30,175.0,80.0,11.0,96.0,39.7
13406,15122480,44.0,female,45,156.0,54.0,8.0,97.0,39.4
